,date,Zenith Angle [degrees],Azimuth Angle [degrees],Total Cloud Cover [%],Opaque Cloud Cover [%],Station Pressure [mBar],Precipitable Water [mm],AOD [400nm],AOD [500nm],AOD [675nm],AOD [870nm],AOD [1020nm],SSA [675nm],Asymmetry [675nm],cct
3105,2018-10-04 09:30:00,54.60908,135.69547,18.0,11.0,816.166,15.4,0.0844,0.062,0.038,0.03,0.0356,0.8907,0.6748,5301.114388837253
3106,2018-10-04 10:30:00,47.87089,152.86713,15.0,9.0,815.267,15.3,0.0924,0.0675,0.0416,0.0319,0.0364,0.9962,0.6463,5366.24000786135
3107,2018-10-04 11:30:00,44.49278,173.11638,20.0,11.0,813.803,15.7,0.0848,0.0635,0.0361,0.0332,0.033,0.9992,0.6172,5408.3236128312665
3108,2018-10-05 09:30:00,54.89311,136.02606,17.0,10.0,812.418,10.0,0.0207,0.0158,0.0092,0.0097,0.012,1.0,0.6937,5376.706349316621
3109,2018-10-12 08:00:00,70.46764,118.36705,20.0,12.0,816.674,6.6,0.0558,0.0436,0.0258,0.017,0.0261,0.9948,0.6539,4953.75359572606
3110,2018-10-12 08:30:00,65.55731,124.38384,17.0,11.0,816.603,6.5,0.0401,0.0301,0.0167,0.0101,0.0212,1.0,0.5003,5146.884764466523
3111,2018-10-15 15:00:00,65.93694,234.02262,12.0,8.0,823.494,2.1,0.0537,0.035,0.0186,0.0132,0.0183,0.997,0.5712,5064.926953004785
3112,2018-10-15 15:30:00,70.77402,240.06089,10.0,7.0,823.524,2.4,0.0562,0.0366,0.0188,0.0153,0.0181,0.9945,0.5808,4888.032426350266
3113,2018-10-15 16:00:00,75.89689,245.64124,17.0,11.0,823.508,2.8,0.0553,0.0363,0.0188,0.0159,0.0179,0.9804,0.5922,4601.362193423414
3114,2018-10-15 16:30:00,81.22805,250.86544,11.0,8.0,823.626,2.8,0.0502,0.0336,0.0168,0.0153,0.017,1.0,0.5706,4088.082044061311
3115,2018-10-16 08:00:00,71.40049,119.61053,14.0,9.0,826.517,6.8,0.0218,0.0153,0.0056,0.0044,0.0142,1.0,0.5123,4962.847094865553
3116,2018-10-16 09:00:00,62.07768,132.15382,14.0,9.0,826.706,7.5,0.0273,0.0182,0.0092,0.0073,0.0149,0.9925,0.624,5224.43526318417
3117,2018-10-16 10:00:00,54.61995,147.21868,12.0,8.0,826.665,6.4,0.0408,0.0265,0.0133,0.0112,0.0172,0.9952,0.5965,5318.87766122879
3118,2018-10-16 10:30:00,51.87541,155.80838,17.0,9.0,826.613,6.3,0.0362,0.0239,0.0123,0.0101,0.0156,0.9827,0.5969,5364.212213458327
3119,2018-10-16 11:00:00,49.94845,165.02624,19.0,10.0,826.597,6.0,0.0409,0.0261,0.0147,0.014,0.0151,0.9876,0.6253,5378.743868966585
3120,2018-10-16 11:30:00,48.93941,174.68786,9.0,6.0,826.425,6.8,0.0464,0.0292,0.0166,0.013,0.0174,0.9975,0.589,5382.64646146155
3121,2018-10-16 15:30:00,71.08038,239.84005,9.0,7.0,825.267,6.5,0.0415,0.0279,0.0134,0.0114,0.0139,0.9983,0.6273,4924.084943890564
3122,2018-10-16 16:00:00,76.19234,245.41124,13.0,9.0,825.334,6.5,0.0433,0.0295,0.0141,0.0126,0.0145,0.9865,0.6508,4631.646621135001
3123,2018-10-17 08:00:00,71.63517,119.91101,20.0,12.0,829.059,10.0,0.0574,0.0402,0.02,0.0139,0.02,1.0,0.5279,4859.006221426908
3124,2018-10-18 08:30:00,67.05899,126.19365,14.0,9.0,822.083,7.5,0.0269,0.0188,0.0088,0.0103,0.0123,0.9791,0.6358,5111.834977942448
3125,2018-10-18 09:00:00,62.61683,132.71912,16.0,10.0,821.975,8.3,0.0302,0.0213,0.0116,0.0113,0.0152,1.0,0.6044,5230.006747751824
3126,2018-10-18 09:30:00,58.64046,139.86946,16.0,10.0,821.649,8.2,0.0268,0.019,0.0088,0.0078,0.012,0.999,0.6001,5309.75158784045
3127,2018-10-19 07:30:00,77.18848,114.95884,12.0,8.0,823.872,6.0,0.0215,0.0152,0.0063,0.0059,0.011,0.9772,0.5815,4658.19174904568
3128,2018-10-19 08:00:00,72.10586,120.49874,15.0,9.0,824.456,6.0,0.0249,0.0172,0.0076,0.0067,0.0111,1.0,0.4923,4950.202538603414
3129,2018-10-19 08:30:00,67.31067,126.47882,14.0,9.0,824.847,6.4,0.0254,0.0168,0.0079,0.0081,0.0104,1.0,0.548,5125.374807071357
3130,2018-10-19 09:00:00,62.88655,132.99391,17.0,11.0,825.14,6.6,0.0253,0.0164,0.0082,0.0071,0.0105,0.9999,0.6057,5226.842194128717
3131,2018-10-19 09:30:00,58.92967,140.12769,15.0,9.0,825.274,7.4,0.0274,0.0202,0.0095,0.0095,0.0127,1.0,0.6036,5295.572469397197
3132,2018-10-19 10:00:00,55.54942,147.93501,14.0,9.0,825.475,8.2,0.0269,0.019,0.0088,0.0074,0.0122,1.0,0.5869,5349.237344923121
3133,2018-10-19 10:30:00,52.86376,156.41635,12.0,8.0,825.697,7.7,0.0311,0.0209,0.0106,0.0108,0.0141,1.0,0.6671,5377.553044865475
3134,2018-10-19 11:00:00,50.98779,165.49027,14.0,8.0,825.71,7.5,0.0319,0.0231,0.0113,0.0103,0.0144,1.0,0.5559,5399.66954667554
3135,2018-10-19 11:30:00,50.01613,174.97793,24.0,12.0,825.605,7.9,0.0345,0.0239,0.0127,0.0112,0.0147,1.0,0.6053,5404.529879776222
3136,2018-10-19 12:30:00,50.94992,194.1121,15.0,9.0,825.123,7.6,0.0474,0.0331,0.0181,0.0159,0.0184,0.9999,0.5789,5369.071692593458
3137,2018-10-19 13:00:00,52.80314,203.19878,10.0,7.0,824.886,7.9,0.042,0.0305,0.0158,0.0141,0.0156,0.9741,0.6206,5353.274655212854
3138,2018-10-19 13:30:00,55.46919,211.6957,17.0,10.0,824.655,6.5,0.0501,0.0344,0.02,0.0179,0.0182,0.9819,0.6042,5308.407711811822
3139,2018-10-19 14:00:00,58.8333,219.51878,14.0,9.0,824.485,6.0,0.0501,0.0353,0.0197,0.0177,0.0182,0.9904,0.618,5251.840913850513
3140,2018-10-19 15:00:00,67.19216,233.19269,12.0,8.0,824.516,6.3,0.0542,0.0367,0.0203,0.0172,0.0177,0.9976,0.5921,5043.657894651636
3141,2018-10-19 15:30:00,71.98077,239.18019,9.0,7.0,824.521,7.3,0.0596,0.0405,0.0209,0.0182,0.0189,0.9121,0.6102,4839.768854762139
3142,2018-10-20 08:00:00,72.34176,120.78579,13.0,9.0,827.786,6.9,0.0221,0.0152,0.0059,0.0067,0.011,1.0,0.5486,4925.392151974626
3143,2018-10-20 08:30:00,67.56255,126.75903,14.0,9.0,827.907,6.6,0.0261,0.0172,0.0077,0.0085,0.0107,1.0,0.5883,5097.235577006783
3144,2018-10-20 09:00:00,63.15625,133.26336,18.0,11.0,827.847,6.7,0.0263,0.0172,0.0079,0.0085,0.0115,0.981,0.6146,5204.423617840359
3145,2018-10-20 10:00:00,55.85789,148.1621,15.0,9.0,827.443,8.1,0.0248,0.0177,0.008,0.0069,0.0115,0.964,0.6734,5332.965736464037
3146,2018-10-20 10:30:00,53.19089,156.60741,15.0,9.0,827.164,7.5,0.0268,0.0186,0.009,0.0086,0.0124,1.0,0.6236,5365.995280646024
3147,2018-10-20 13:30:00,55.81328,211.56508,18.0,10.0,824.761,6.7,0.0247,0.0178,0.0084,0.011,0.0113,0.9833,0.629,5338.575041597241
3148,2018-10-20 16:00:00,77.34171,244.49523,26.0,16.0,823.856,7.9,0.0304,0.0212,0.0101,0.0112,0.0133,0.9795,0.6741,4592.893037941562
3149,2018-10-20 16:30:00,82.62007,249.68328,11.0,8.0,823.711,7.3,0.0203,0.0168,0.0081,0.011,0.013,0.9996,0.6883,4010.826184542372
3150,2018-10-21 08:00:00,72.57794,121.06817,19.0,11.0,821.892,6.8,0.0254,0.017,0.007,0.0079,0.0106,0.9954,0.608,4900.247184643154
3151,2018-10-21 08:30:00,67.81457,127.03419,16.0,10.0,821.708,7.1,0.0249,0.0169,0.0067,0.0075,0.0104,1.0,0.5082,5082.981387922238
3152,2018-10-21 09:00:00,63.42585,133.52739,18.0,11.0,821.499,7.6,0.0293,0.0218,0.0093,0.0086,0.0125,1.0,0.5746,5191.79313848092
3153,2018-10-21 09:30:00,59.50697,140.62706,17.0,10.0,821.355,8.2,0.0324,0.0212,0.0101,0.0105,0.0127,0.9612,0.6263,5262.260960236785
3154,2018-10-21 10:30:00,53.51668,156.79264,14.0,9.0,820.798,8.0,0.0264,0.0183,0.009,0.0088,0.0116,0.8972,0.6763,5363.766894719935
3155,2018-10-21 11:00:00,51.67211,165.77267,15.0,9.0,820.496,7.6,0.0252,0.0185,0.0088,0.0094,0.0114,0.9958,0.6593,5384.793083132232
3156,2018-10-21 12:00:00,50.72096,184.66635,12.0,8.0,819.736,8.4,0.0354,0.0246,0.0122,0.0118,0.0137,0.9927,0.5828,5380.495236404724
3157,2018-10-21 13:00:00,53.50776,203.02362,13.0,8.0,818.953,8.1,0.0368,0.0256,0.0135,0.0119,0.0133,0.9903,0.6389,5344.490001857573
3158,2018-10-21 15:30:00,72.56414,238.74249,10.0,8.0,818.379,9.1,0.0468,0.032,0.0152,0.0141,0.0149,0.9904,0.6336,4842.339930385847
3159,2018-10-22 09:30:00,59.79489,140.86807,23.0,14.0,821.116,10.6,0.0651,0.0474,0.0296,0.0256,0.0279,0.9908,0.558,5224.8719574892
3160,2018-10-22 11:00:00,52.01136,165.90576,20.0,11.0,820.604,9.4,0.0532,0.0372,0.0217,0.0184,0.0202,0.9527,0.6407,5351.13843174587
3161,2018-10-22 11:30:00,51.07263,175.22654,15.0,9.0,820.31,9.9,0.049,0.0338,0.0182,0.0155,0.0174,0.9978,0.5798,5365.50729402655
3162,2018-10-22 13:00:00,53.85506,202.93387,21.0,13.0,819.371,11.0,0.0719,0.0503,0.0296,0.0246,0.0262,1.0,0.642,5295.073070583079
3163,2018-10-25 08:30:00,68.82263,128.0826,15.0,10.0,816.844,7.8,0.0498,0.0353,0.0203,0.016,0.019,0.9856,0.6411,5034.381233577408
3164,2018-10-26 10:00:00,57.68741,149.3991,18.0,11.0,818.288,7.8,0.0361,0.0277,0.0167,0.0163,0.0198,0.9987,0.6413,5303.684287717263
3165,2018-10-26 11:30:00,52.44468,175.49313,19.0,10.0,817.715,8.1,0.0489,0.0352,0.0235,0.0235,0.025,0.9701,0.5939,5349.658228080945
3166,2018-10-26 13:00:00,55.20816,202.55957,18.0,10.0,816.962,8.8,0.0336,0.027,0.0172,0.0173,0.02,0.9488,0.6402,5346.994799624505
3167,2018-10-26 13:30:00,57.80297,210.76661,15.0,9.0,816.491,9.0,0.0379,0.0292,0.0186,0.0185,0.0206,0.9541,0.63,5302.045962009179
3168,2018-10-26 15:00:00,69.25435,231.75487,14.0,9.0,816.34,9.9,0.0471,0.0372,0.0251,0.0243,0.0262,0.9832,0.6016,5017.466492332794
3169,2018-10-28 16:00:00,79.45844,242.68405,70.0,38.0,817.363,8.0,0.0238,0.0184,0.0094,0.0119,0.0137,0.9996,0.6043,4432.260925570173
3170,2018-10-31 15:00:00,70.60276,230.73733,8.0,7.0,814.315,7.5,0.0428,0.0305,0.0162,0.0114,0.017,0.9874,0.5655,4984.714172847173
3171,2018-10-31 15:30:00,75.24098,236.57982,9.0,7.0,814.25,7.1,0.0392,0.0285,0.0143,0.01,0.0154,0.9982,0.5937,4768.967876366368
3172,2018-12-01 08:30:00,77.15613,133.24506,11.0,8.0,802.436,5.1,0.0192,0.0168,0.0088,0.0055,0.0121,1.0,0.666,4721.734509379025
3173,2018-12-04 15:30:00,80.26137,230.015,7.0,6.0,817.804,1.7,0.0172,0.0157,0.0099,0.0105,0.0155,0.9565,0.7482,4415.766468533387
3174,2018-12-07 09:30:00,70.62506,145.33891,10.0,8.0,821.227,6.2,0.0438,0.0289,0.0129,0.0075,0.0185,1.0,0.5083,4964.83512146687
3175,2018-12-07 10:00:00,67.63408,152.01313,10.0,8.0,821.461,5.8,0.05,0.0339,0.0176,0.0096,0.0189,1.0,0.5776,5053.425124415512
3176,2018-12-07 10:30:00,65.25258,159.0981,14.0,10.0,821.213,5.3,0.0713,0.0476,0.0246,0.0144,0.026,0.9918,0.5759,5074.768986370326
3177,2018-12-07 11:00:00,63.55238,166.53354,11.0,8.0,820.975,5.2,0.0651,0.0435,0.0229,0.0151,0.0251,0.9974,0.5878,5145.109595249447
3178,2018-12-07 11:30:00,62.59104,174.21754,10.0,8.0,820.596,4.8,0.0537,0.0365,0.0194,0.0113,0.0223,1.0,0.586,5190.745019631742
3179,2018-12-07 13:00:00,64.3506,197.33907,16.0,9.0,819.731,6.4,0.1134,0.0742,0.0399,0.0254,0.0302,0.9948,0.5699,4990.289463828587
3180,2018-12-07 13:30:00,66.4146,204.60103,11.0,8.0,819.527,6.0,0.1202,0.08,0.0418,0.0285,0.0306,0.9839,0.6054,4907.367749079933
3181,2018-12-07 14:00:00,69.12366,211.47552,12.0,8.0,819.51,5.9,0.1404,0.0926,0.0488,0.0328,0.0354,0.9947,0.5738,4749.512624502949
3182,2018-12-07 14:30:00,72.40183,217.92361,14.0,8.0,819.728,6.5,0.1286,0.0858,0.046,0.0327,0.0351,0.9816,0.5916,4625.609742507821
3183,2018-12-07 15:00:00,76.17005,223.94229,12.0,8.0,819.927,6.6,0.1172,0.0784,0.0417,0.0304,0.0318,0.9914,0.5884,4413.233826621428
3184,2018-12-07 15:30:00,80.34903,229.55541,14.0,8.0,820.104,7.5,0.1092,0.0743,0.0398,0.0302,0.0315,1.0,0.5532,4011.645600617685
3185,2018-12-08 09:00:00,74.29101,139.06827,14.0,9.0,819.909,4.4,0.0222,0.0169,0.0076,0.0044,0.0146,0.9941,0.6355,4856.39352194056
3186,2018-12-08 09:30:00,70.76593,145.29774,10.0,8.0,820.092,4.7,0.0312,0.0217,0.0112,0.0058,0.0156,1.0,0.5809,4990.4604034983
3187,2018-12-08 11:00:00,63.67532,166.44558,13.0,9.0,820.046,3.3,0.036,0.0255,0.0122,0.01,0.0147,1.0,0.5626,5197.9986176139
3188,2018-12-08 11:30:00,62.70435,174.11395,11.0,8.0,819.578,3.1,0.0405,0.0274,0.0143,0.0115,0.0146,1.0,0.5625,5211.883912837189
3189,2018-12-08 13:00:00,64.42692,197.20138,16.0,9.0,818.666,3.9,0.0412,0.0296,0.0165,0.0131,0.0164,0.992,0.615,5165.079921168351
3190,2018-12-08 14:00:00,69.17358,211.32918,13.0,8.0,818.542,4.1,0.058,0.0387,0.019,0.0163,0.0172,0.9826,0.6165,4977.919738452563
3191,2018-12-08 14:30:00,72.43943,217.77616,13.0,8.0,818.58,4.1,0.0779,0.0501,0.0253,0.02,0.0217,0.9867,0.6209,4763.626337803806
3192,2018-12-08 15:30:00,80.36497,229.40888,68.0,35.0,819.076,5.1,0.1775,0.1547,0.1352,0.1364,0.1406,0.9427,0.7538,4161.680385333061
3193,2018-12-09 08:00:00,82.75307,127.82009,12.0,8.0,824.616,5.2,0.0339,0.0271,0.0136,0.0101,0.0161,1.0,0.5707,3974.029705592233
3194,2018-12-09 08:30:00,78.4071,133.23548,9.0,7.0,824.942,5.2,0.0452,0.0331,0.0168,0.0103,0.0187,0.9909,0.5878,4496.94101509956
3195,2018-12-09 09:00:00,74.4293,139.03482,14.0,9.0,825.219,4.9,0.0542,0.0391,0.02,0.0125,0.0212,1.0,0.5954,4769.291946413046
3196,2018-12-09 10:00:00,67.90126,151.89669,10.0,8.0,825.523,5.3,0.0561,0.0397,0.0215,0.0138,0.02,0.9858,0.5949,5054.103179248913
3197,2018-12-09 10:30:00,65.50752,158.95066,11.0,8.0,825.268,4.5,0.0553,0.0389,0.0216,0.0141,0.0193,0.9857,0.6043,5131.842499717298
3198,2018-12-09 11:30:00,62.81053,174.00807,10.0,8.0,824.573,3.5,0.0534,0.0388,0.0211,0.0138,0.0218,1.0,0.6033,5202.434948773055
3199,2018-12-09 13:00:00,64.49582,197.06417,13.0,8.0,823.539,3.7,0.0511,0.0364,0.0184,0.0105,0.0191,0.9999,0.526,5164.512160161893
3200,2018-12-09 14:00:00,69.21629,211.18483,12.0,8.0,823.0,3.3,0.0379,0.0269,0.0141,0.0093,0.0125,1.0,0.4676,5053.969600836202
3201,2018-12-09 15:00:00,76.21569,223.65079,13.0,8.0,822.916,3.3,0.0371,0.0258,0.0128,0.0103,0.0119,0.9733,0.5054,4687.55237608116
3202,2018-12-09 15:30:00,80.3743,229.26587,14.0,8.0,822.997,3.4,0.0349,0.0259,0.0129,0.0108,0.0133,0.9996,0.6457,4291.681998994739
3203,2018-12-10 09:00:00,74.56222,138.99592,17.0,10.0,819.812,0.6,0.0179,0.0145,0.0078,0.0069,0.0113,0.9934,0.6163,4855.555972244464
3204,2018-12-10 11:30:00,62.90953,173.90001,19.0,11.0,818.587,0.9,0.0582,0.0523,0.0443,0.0453,0.0444,0.9882,0.6632,5256.636795920802
3205,2018-12-11 09:00:00,74.68964,138.95163,14.0,9.0,814.615,5.3,0.0196,0.0175,0.0105,0.0104,0.0127,0.9847,0.7305,4888.875554463255
3206,2018-12-11 09:30:00,71.15391,145.14382,13.0,9.0,814.818,6.1,0.0203,0.0172,0.0101,0.01,0.0124,1.0,0.6444,5055.11229279901
3207,2018-12-11 10:00:00,68.14359,151.76223,13.0,9.0,814.719,6.2,0.0204,0.0178,0.0111,0.0109,0.0124,0.9997,0.6477,5165.411821446428
3208,2018-12-11 10:30:00,65.73608,158.78782,16.0,10.0,814.167,4.5,0.0218,0.0188,0.0121,0.0115,0.0122,0.9829,0.678,5229.093670368299
3209,2018-12-11 11:00:00,64.00273,166.1631,26.0,15.0,813.957,4.1,0.0266,0.0223,0.0139,0.0122,0.0132,1.0,0.6429,5262.705720195365
3210,2018-12-11 11:30:00,63.00128,173.78986,20.0,10.0,813.623,3.2,0.0276,0.023,0.0153,0.0123,0.0133,0.9848,0.6281,5280.822051061537
3211,2018-12-11 13:00:00,64.61132,196.79162,10.0,8.0,813.093,3.6,0.0243,0.02,0.0114,0.0097,0.0095,0.9941,0.5987,5250.756129514338
3212,2018-12-11 14:30:00,72.51008,217.3498,12.0,8.0,813.387,2.0,0.0259,0.022,0.0133,0.0113,0.012,0.948,0.7002,4979.202586056647
3213,2018-12-11 15:30:00,80.37327,228.99085,11.0,8.0,813.43,2.2,0.0129,0.0141,0.0082,0.0082,0.0096,0.9973,0.7247,4426.803638766241
3214,2018-12-13 13:30:00,66.68202,203.76269,15.0,9.0,819.751,2.0,0.0346,0.0276,0.0179,0.0124,0.0224,0.935,0.6857,5160.7233320550495
3215,2018-12-13 14:00:00,69.31508,210.62949,11.0,8.0,819.81,1.9,0.0356,0.0264,0.0176,0.0137,0.0215,0.9869,0.6865,5074.371112010495
3216,2018-12-14 11:00:00,64.2667,165.85485,15.0,10.0,822.482,4.4,0.0257,0.0191,0.0096,0.0082,0.0137,1.0,0.5552,5227.890079805365
3217,2018-12-14 11:30:00,63.23264,173.44798,13.0,9.0,821.969,4.0,0.0224,0.0179,0.011,0.0085,0.0133,0.9991,0.5378,5260.856076236534
3218,2018-12-14 14:30:00,72.51773,216.94965,12.0,8.0,820.738,4.2,0.0317,0.025,0.0154,0.0154,0.0161,0.9876,0.7075,4954.079186940083
3219,2018-12-14 15:30:00,80.32291,228.60745,10.0,8.0,820.619,3.8,0.0712,0.0681,0.062,0.0653,0.0676,0.9748,0.7845,4409.557516606048
3220,2018-12-16 10:00:00,68.63655,151.35198,15.0,10.0,823.292,1.8,0.0163,0.0115,0.0046,0.0055,0.0071,0.9903,0.5274,5121.361676425867
3221,2018-12-16 13:00:00,64.76911,196.126,17.0,10.0,821.244,2.8,0.019,0.0135,0.0062,0.0065,0.0077,1.0,0.5984,5225.320351788621
3222,2018-12-20 11:00:00,64.59898,165.1715,18.0,12.0,820.351,4.6,0.0313,0.0225,0.0128,0.0101,0.0199,0.8616,0.7111,5197.137992492546
3223,2018-12-20 13:00:00,64.76019,195.61624,18.0,10.0,818.621,5.1,0.0304,0.0235,0.0123,0.0115,0.015,0.9877,0.6018,5191.655798829816
3224,2018-12-20 14:00:00,69.21178,209.75837,14.0,9.0,817.797,5.0,0.0232,0.0186,0.0103,0.0098,0.0136,1.0,0.5742,5079.171216887
3225,2018-12-23 11:00:00,64.66555,164.80125,15.0,10.0,817.793,2.8,0.0342,0.0327,0.0273,0.0231,0.0306,0.9844,0.7483,5254.865975862077
3226,2018-12-23 11:30:00,63.52345,172.34171,10.0,7.0,817.097,3.2,0.0209,0.0208,0.0125,0.0094,0.017,0.9876,0.7137,5279.31131257061
3227,2018-12-23 13:00:00,64.67493,195.25091,13.0,8.0,815.433,2.7,0.0256,0.0235,0.0166,0.0123,0.0182,0.9959,0.6759,5251.196367976747
3228,2018-12-24 10:00:00,69.07426,150.49843,17.0,11.0,814.014,4.9,0.0475,0.0384,0.0265,0.0206,0.0276,0.9836,0.6636,5083.986028542834
3229,2018-12-24 10:30:00,66.54509,157.40632,17.0,12.0,813.466,4.7,0.0379,0.0305,0.0198,0.0138,0.0223,0.9999,0.6065,5170.812826702242
3230,2018-12-25 11:30:00,63.50499,172.0839,14.0,8.0,812.795,5.3,0.0388,0.0319,0.0214,0.0147,0.026,0.9999,0.6498,5236.86803047501
3231,2018-12-25 12:00:00,63.09512,179.77218,4.0,3.0,812.166,4.9,0.0396,0.0329,0.0193,0.0142,0.0246,0.9999,0.6705,5234.933889057488
3232,2018-12-25 12:30:00,63.45824,187.46503,4.0,3.0,811.741,4.9,0.048,0.0361,0.0216,0.0158,0.0242,0.9993,0.5683,5205.650824341081
3233,2018-12-25 13:00:00,64.58092,195.01663,14.0,8.0,811.473,4.9,0.0511,0.0386,0.0239,0.0179,0.0258,1.0,0.6388,5173.011269008518
3234,2018-12-25 14:30:00,72.01706,215.74917,16.0,11.0,810.993,5.6,0.0871,0.0762,0.063,0.0608,0.0686,0.8271,0.783,4926.296302629816
3235,2018-12-26 13:30:00,66.35482,202.19636,11.0,8.0,805.741,6.4,0.0925,0.0673,0.0398,0.0268,0.0346,0.9877,0.6272,5036.597171106425
3236,2018-12-30 09:00:00,75.96821,137.19004,13.0,9.0,806.06,5.9,0.0077,0.011,0.0067,0.0053,0.0117,0.8713,0.7664,4845.841298278553
3237,2019-01-03 15:00:00,74.57552,221.33346,13.0,8.0,813.194,4.4,0.0167,0.0144,0.0077,0.008,0.0115,0.9999,0.6345,4863.135907051616
3238,2019-01-03 15:30:00,78.57868,227.11462,36.0,12.0,813.195,4.6,0.0132,0.0133,0.0075,0.0086,0.0116,0.977,0.7375,4583.371782934321
3239,2019-01-04 15:30:00,78.43245,227.09481,14.0,8.0,814.169,4.8,0.0246,0.0196,0.0121,0.014,0.0174,0.9898,0.732,4534.827574238435
3240,2019-01-04 16:00:00,82.79908,232.50384,13.0,9.0,814.509,5.5,0.017,0.0163,0.0096,0.0139,0.0162,0.9997,0.6699,3998.004992462789
3241,2019-01-05 12:30:00,62.54052,186.20944,16.0,9.0,813.679,3.6,0.0442,0.0338,0.0243,0.0237,0.0299,0.8972,0.7383,5206.150185100174
3242,2019-01-25 16:00:00,78.83025,233.74591,10.0,9.0,815.418,4.9,0.2092,0.2038,0.1965,0.1988,0.2121,0.8984,0.7925,4553.855263530984
3243,2019-01-29 13:30:00,60.23568,200.95952,9.0,7.0,814.158,2.0,0.094,0.0645,0.0344,0.0164,0.032,0.9947,0.4907,5148.714988034406
3244,2019-01-29 16:30:00,82.71877,239.63303,13.0,9.0,812.5,2.0,0.0534,0.0393,0.021,0.0155,0.0207,1.0,0.5765,3849.6088908008905
3245,2019-01-31 13:30:00,59.68586,201.06023,15.0,9.0,811.089,3.7,0.027,0.0272,0.0214,0.0163,0.0252,0.9963,0.7067,5334.920189269604
3246,2019-01-31 14:30:00,65.1895,215.98389,9.0,7.0,811.388,4.7,0.0377,0.0306,0.0178,0.0133,0.0222,0.9956,0.6739,5175.628406313909
